PLAYER_ID,PLAYER_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_REB_PCT,E_TOV_PCT,E_USG_PCT,E_PACE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,E_DEF_RATING_RANK,E_NET_RATING_RANK,E_AST_RATIO_RANK,E_OREB_PCT_RANK,E_DREB_PCT_RANK,E_REB_PCT_RANK,E_TOV_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK
1628386,Jarrett Allen,48,34,14,0.708,30.7,116.4,107.5,8.9,17.2,0.131,0.251,0.192,11.004,0.188,100.59,140,32,220,57,86,122,94,67,268,37,44,32,51,204,329
1630527,Brandon Boston Jr.,16,11,5,0.688,7.4,105.5,122.9,-17.4,6.8,0.058,0.076,0.066,6.823,0.244,100.59,412,310,80,72,436,434,513,503,507,185,482,397,51,82,329
203468,CJ McCollum,41,27,14,0.659,32.1,116.0,112.3,3.6,20.9,0.02,0.132,0.076,7.264,0.235,100.58,224,110,220,104,65,134,244,154,169,419,280,335,51,97,331
1627763,Malcolm Brogdon,39,15,24,0.385,28.7,109.7,113.1,-3.4,26.1,0.027,0.123,0.074,7.308,0.232,100.57,244,270,410,384,117,324,275,327,92,352,317,347,51,106,332
1630201,Malachi Flynn,47,24,23,0.511,11.6,107.4,111.4,-4.0,26.9,0.024,0.125,0.071,12.265,0.166,100.57,155,148,398,271,364,382,205,342,78,377,308,363,51,293,332
1628449,Chris Boucher,46,15,31,0.326,13.9,115.8,112.4,3.3,6.8,0.093,0.227,0.159,7.843,0.173,100.57,168,270,494,417,327,141,251,164,508,91,68,77,51,260,332
1630558,Davion Mitchell,44,26,18,0.591,13.2,107.4,115.1,-7.7,27.8,0.013,0.078,0.045,9.259,0.147,100.56,189,119,320,187,338,382,361,412,72,470,476,500,51,379,335
1628384,OG Anunoby,41,23,18,0.561,34.2,116.0,107.0,9.0,13.9,0.031,0.101,0.067,9.254,0.176,100.54,224,164,320,219,34,134,80,66,367,318,411,393,51,248,336
1630550,JT Thor,43,10,33,0.233,13.4,106.7,113.0,-6.3,9.8,0.067,0.14,0.101,6.369,0.116,100.53,202,330,502,453,334,400,270,379,466,156,246,204,51,483,337
1630171,Isaac Okoro,44,30,14,0.682,26.2,113.2,106.3,6.9,18.4,0.049,0.082,0.065,7.627,0.138,100.52,189,69,220,78,157,219,68,91,243,214,467,401,51,406,338
1631112,Kendall Brown,5,3,2,0.6,4.0,92.1,108.9,-16.8,18.8,0.095,0.0,0.057,0.0,0.172,100.49,487,448,33,168,496,511,123,500,229,87,518,448,1,265,339
1630578,Alperen Sengun,53,24,29,0.453,32.5,112.1,111.7,0.4,19.7,0.091,0.212,0.152,10.052,0.273,100.48,42,148,474,331,60,246,219,222,201,94,92,82,51,45,340
1631230,Dominick Barlow,23,3,20,0.13,13.3,113.2,118.0,-4.8,20.0,0.109,0.193,0.148,3.847,0.144,100.48,358,448,354,500,335,219,445,353,190,64,125,89,1,389,340
1641871,Duop Reath,40,11,29,0.275,17.4,110.6,116.2,-5.6,12.0,0.09,0.167,0.126,8.005,0.201,100.47,232,310,474,434,272,293,393,370,416,98,161,137,51,166,342
1629234,Drew Eubanks,49,27,22,0.551,16.0,107.7,111.9,-4.2,15.2,0.1,0.195,0.15,15.567,0.142,100.47,128,110,381,239,292,379,227,348,326,74,119,84,502,395,342
1630526,Jeremiah Robinson-Earl,21,11,10,0.524,10.0,107.9,115.5,-7.6,12.2,0.079,0.172,0.126,10.997,0.146,100.44,376,310,152,260,393,375,370,409,406,122,158,135,51,383,344
1630538,Bones Hyland,19,11,8,0.579,13.2,106.3,112.1,-5.8,18.2,0.013,0.062,0.037,12.688,0.254,100.43,385,310,126,203,337,411,232,373,248,471,500,515,51,64,345
1628970,Miles Bridges,43,10,33,0.233,37.0,107.9,119.3,-11.5,13.9,0.026,0.201,0.109,8.009,0.248,100.43,202,330,502,453,4,375,480,464,365,365,111,181,51,73,345
201950,Jrue Holiday,50,39,11,0.78,33.3,118.9,110.3,8.6,26.9,0.045,0.137,0.094,10.484,0.17,100.41,98,5,174,27,51,47,159,75,77,234,258,240,51,272,347
1629139,Yuta Watanabe,31,18,13,0.581,13.5,108.1,113.6,-5.5,8.2,0.03,0.093,0.063,11.596,0.139,100.4,318,241,203,199,333,369,308,369,493,329,439,414,51,403,348
1628969,Mikal Bridges,54,21,33,0.389,35.2,111.8,114.1,-2.4,14.8,0.025,0.126,0.074,8.952,0.258,100.39,19,205,502,382,18,257,330,300,340,375,298,345,51,60,349
203924,Jerami Grant,47,15,32,0.319,34.0,106.1,115.6,-9.5,11.4,0.024,0.103,0.062,8.629,0.265,100.39,155,270,497,419,39,417,374,439,433,381,398,420,51,49,349
1631257,Jermaine Samuels Jr.,11,6,5,0.545,4.8,109.2,122.8,-13.6,14.4,0.043,0.205,0.122,0.0,0.096,100.37,443,403,80,244,486,344,511,487,356,248,105,147,1,517,351
1628379,Luke Kennard,27,10,17,0.37,24.7,106.3,114.5,-8.2,23.8,0.015,0.123,0.067,8.538,0.17,100.37,344,330,290,392,184,411,339,419,118,458,319,390,51,272,351
1629052,Oshae Brissett,36,29,7,0.806,11.1,117.2,110.5,6.6,17.8,0.094,0.174,0.134,6.753,0.14,100.36,274,80,112,16,374,96,170,98,256,88,155,117,51,400,353
203944,Julius Randle,46,29,17,0.63,35.4,116.8,113.2,3.6,16.9,0.069,0.219,0.145,11.718,0.291,100.35,168,80,290,129,16,109,287,154,278,149,76,97,51,28,354
1630696,Dru Smith,9,7,2,0.778,14.5,98.0,110.4,-12.4,26.5,0.045,0.066,0.055,9.455,0.13,100.35,457,382,33,28,320,494,166,473,86,234,496,461,51,447,354
1630537,Chris Duarte,37,22,15,0.595,12.8,111.9,115.5,-3.6,16.6,0.035,0.124,0.078,10.393,0.146,100.34,257,188,235,180,348,254,370,330,287,295,311,327,51,383,356
1630194,Paul Reed,54,32,22,0.593,17.7,115.0,114.5,0.5,16.1,0.131,0.216,0.172,9.051,0.152,100.34,19,45,381,184,265,160,339,219,298,36,84,55,51,356,356
203458,Alex Len,22,10,12,0.455,8.3,119.7,100.3,19.4,28.0,0.158,0.236,0.196,17.812,0.131,100.32,368,330,184,329,422,34,30,18,68,17,57,30,502,439,358
1630193,Immanuel Quickley,50,22,28,0.44,27.2,113.5,113.1,0.4,20.6,0.011,0.118,0.064,6.06,0.233,100.32,98,188,462,344,137,207,275,222,176,485,334,406,51,103,358
1631123,Jamaree Bouyea,6,0,6,0.0,9.5,80.1,102.7,-22.6,21.6,0.031,0.178,0.092,21.622,0.207,100.32,479,520,100,520,399,526,44,517,158,319,147,250,502,148,358
203915,Spencer Dinwiddie,50,21,29,0.42,30.7,114.3,114.9,-0.6,31.5,0.018,0.095,0.055,7.069,0.183,100.32,98,205,474,364,87,188,353,255,43,437,429,460,51,226,358
1627742,Brandon Ingram,51,30,21,0.588,33.3,115.6,111.9,3.7,21.7,0.025,0.145,0.085,9.32,0.274,100.3,85,69,365,191,50,146,227,152,156,371,225,287,51,43,362
1630700,Dyson Daniels,52,30,22,0.577,21.9,117.3,110.5,6.7,29.2,0.05,0.137,0.094,11.159,0.126,100.3,65,69,381,206,212,92,170,95,59,210,259,239,51,454,362
1629026,Kenrich Williams,43,31,12,0.721,14.9,118.9,107.5,11.4,23.0,0.063,0.148,0.108,6.683,0.128,100.3,202,52,184,48,309,47,94,36,136,175,208,183,51,451,362
201976,Patrick Beverley,51,29,22,0.569,19.2,109.3,109.2,0.1,31.1,0.034,0.136,0.084,10.918,0.15,100.29,85,80,381,213,245,342,130,230,48,304,264,296,51,367,365
1629636,Darius Garland,29,19,10,0.655,31.8,113.5,109.5,3.9,23.7,0.018,0.061,0.04,12.964,0.26,100.29,331,228,152,106,71,207,138,147,122,436,502,514,51,55,365
1630181,R.J. Hampton,8,3,5,0.375,9.5,114.9,107.2,7.7,30.9,0.031,0.051,0.042,11.592,0.101,100.29,467,448,80,388,400,163,87,85,50,319,507,506,51,510,365
1631095,Jabari Smith Jr.,49,23,26,0.469,31.6,110.9,112.6,-1.7,10.0,0.068,0.217,0.143,8.842,0.176,100.28,128,164,439,319,77,286,258,285,463,153,81,102,51,248,368
1641713,GG Jackson,23,7,16,0.304,19.4,106.4,107.9,-1.5,6.9,0.055,0.14,0.097,7.992,0.237,100.24,358,382,258,422,240,407,98,280,506,198,250,225,51,92,369
1628365,Markelle Fultz,21,11,10,0.524,24.0,109.7,107.4,2.3,27.8,0.064,0.105,0.084,8.663,0.171,100.24,376,310,152,260,191,324,91,178,71,168,391,298,51,268,369
1627832,Fred VanVleet,47,23,24,0.489,36.7,112.2,108.6,3.6,33.3,0.011,0.099,0.055,6.491,0.194,100.24,155,164,410,296,6,244,114,154,35,484,415,459,51,186,369
203471,Dennis Schroder,54,19,35,0.352,30.3,113.9,115.6,-1.7,30.6,0.015,0.088,0.051,8.28,0.198,100.24,19,228,508,406,92,193,374,285,51,457,449,482,51,175,369
203914,Gary Harris,33,20,13,0.606,22.5,113.3,111.5,1.7,21.2,0.029,0.056,0.043,6.591,0.126,100.22,297,216,203,162,207,215,213,189,165,331,504,504,51,454,373
1629002,Chimezie Metu,37,22,15,0.595,12.1,111.3,113.4,-2.1,9.7,0.07,0.217,0.148,13.852,0.175,100.21,257,188,235,180,358,272,299,296,468,147,82,91,51,252,374
1631133,Jabari Walker,50,14,36,0.28,22.2,106.3,117.6,-11.3,8.9,0.095,0.249,0.167,10.17,0.16,100.2,98,279,513,431,211,411,436,460,484,86,45,63,51,328,375
203200,Justin Holiday,32,17,15,0.531,14.8,113.4,112.3,1.1,22.4,0.014,0.091,0.05,5.604,0.101,100.2,308,251,235,254,315,211,244,205,145,466,444,486,51,510,375
1629638,Nickeil Alexander-Walker,55,39,16,0.709,23.1,113.1,105.3,7.9,26.2,0.02,0.072,0.048,9.93,0.138,100.16,6,5,258,54,201,223,58,82,90,409,486,493,51,406,377
1631165,Keon Ellis,33,20,13,0.606,11.5,117.1,114.8,2.3,24.9,0.028,0.098,0.063,11.149,0.132,100.13,297,216,203,162,366,101,348,178,107,345,417,412,51,433,378
1628372,Dennis Smith Jr.,38,14,24,0.368,20.0,110.0,111.3,-1.3,32.4,0.058,0.134,0.095,10.02,0.182,100.12,253,279,410,393,237,311,202,273,38,184,275,234,51,233,379
1630530,Trey Murphy III,30,19,11,0.633,25.8,116.5,106.4,10.1,12.7,0.021,0.135,0.079,3.893,0.188,100.11,322,228,174,125,164,117,71,50,400,396,268,324,1,204,380
1627777,Georges Niang,53,36,17,0.679,21.7,113.7,111.5,2.2,12.1,0.018,0.166,0.094,7.742,0.177,100.1,42,18,290,82,215,200,213,182,412,432,167,237,51,247,381
1630531,Jaden Springer,32,17,15,0.531,11.8,109.9,116.0,-6.1,18.0,0.071,0.103,0.086,13.405,0.182,100.09,308,251,235,254,361,315,389,377,251,143,401,280,51,233,382
202695,Kawhi Leonard,48,33,15,0.688,34.3,118.5,108.1,10.5,15.3,0.042,0.155,0.101,6.696,0.262,100.08,140,37,235,72,33,55,106,46,323,254,189,202,51,54,383
